year,race,age,pop,gender,.imp,deaths
2012,amind,30-34,158544,Female,5,0
2012,amind,30-34,158544,Female,6,0
2012,amind,30-34,158544,Female,7,0
2012,amind,30-34,158544,Female,8,0
2012,amind,30-34,158544,Female,9,0
2012,amind,30-34,158544,Female,10,0
2012,amind,35-39,143946,Female,1,0
2012,amind,35-39,143946,Female,2,0
2012,amind,35-39,143946,Female,3,0
2012,amind,35-39,143946,Female,4,0
2012,amind,35-39,143946,Female,5,0
2012,amind,35-39,143946,Female,6,0
2012,amind,35-39,143946,Female,7,0
2012,amind,35-39,143946,Female,8,0
2012,amind,35-39,143946,Female,9,0
2012,amind,35-39,143946,Female,10,0
2012,amind,40-44,141646,Female,1,0
2012,amind,40-44,141646,Female,2,0
2012,amind,40-44,141646,Female,3,0
2012,amind,40-44,141646,Female,4,0
2012,amind,40-44,141646,Female,5,0
2012,amind,40-44,141646,Female,6,0
2012,amind,40-44,141646,Female,7,0
2012,amind,40-44,141646,Female,8,0
2012,amind,40-44,141646,Female,9,0
2012,amind,40-44,141646,Female,10,0
2012,amind,45-49,139920,Female,1,1
2012,amind,45-49,139920,Female,2,1
2012,amind,45-49,139920,Female,3,1
2012,amind,45-49,139920,Female,4,1
2012,amind,45-49,139920,Female,5,1
2012,amind,45-49,139920,Female,6,1
2012,amind,45-49,139920,Female,7,1
2012,amind,45-49,139920,Female,8,1
2012,amind,45-49,139920,Female,9,1
2012,amind,45-49,139920,Female,10,1
2012,amind,50-54,136730,Female,1,0
2012,amind,50-54,136730,Female,2,0
2012,amind,50-54,136730,Female,3,0
2012,amind,50-54,136730,Female,4,0
2012,amind,50-54,136730,Female,5,0
2012,amind,50-54,136730,Female,6,0
2012,amind,50-54,136730,Female,7,0
2012,amind,50-54,136730,Female,8,0
2012,amind,50-54,136730,Female,9,0
2012,amind,50-54,136730,Female,10,0
2012,amind,55-59,113988,Female,1,0
2012,amind,55-59,113988,Female,2,0
2012,amind,55-59,113988,Female,3,0
2012,amind,55-59,113988,Female,4,0
2012,amind,55-59,113988,Female,5,0
2012,amind,55-59,113988,Female,6,0
2012,amind,55-59,113988,Female,7,0
2012,amind,55-59,113988,Female,8,0
2012,amind,55-59,113988,Female,9,0
2012,amind,55-59,113988,Female,10,0
2012,amind,60-64,86193,Female,1,0
2012,amind,60-64,86193,Female,2,0
2012,amind,60-64,86193,Female,3,0
2012,amind,60-64,86193,Female,4,0
2012,amind,60-64,86193,Female,5,0
2012,amind,60-64,86193,Female,6,0
2012,amind,60-64,86193,Female,7,0
2012,amind,60-64,86193,Female,8,0
2012,amind,60-64,86193,Female,9,0
2012,amind,60-64,86193,Female,10,0
2012,amind,65-69,60069,Female,1,0
2012,amind,65-69,60069,Female,2,0
2012,amind,65-69,60069,Female,3,0
2012,amind,65-69,60069,Female,4,0
2012,amind,65-69,60069,Female,5,0
2012,amind,65-69,60069,Female,6,0
2012,amind,65-69,60069,Female,7,0
2012,amind,65-69,60069,Female,8,0
2012,amind,65-69,60069,Female,9,0
2012,amind,65-69,60069,Female,10,0
2012,amind,70-74,40229,Female,1,0
2012,amind,70-74,40229,Female,2,0
2012,amind,70-74,40229,Female,3,0
2012,amind,70-74,40229,Female,4,0
2012,amind,70-74,40229,Female,5,0
2012,amind,70-74,40229,Female,6,0
2012,amind,70-74,40229,Female,7,0
2012,amind,70-74,40229,Female,8,0
2012,amind,70-74,40229,Female,9,0
2012,amind,70-74,40229,Female,10,0
2012,amind,75-79,27426,Female,1,0
2012,amind,75-79,27426,Female,2,0
2012,amind,75-79,27426,Female,3,0
2012,amind,75-79,27426,Female,4,0
2012,amind,75-79,27426,Female,5,0
2012,amind,75-79,27426,Female,6,0
2012,amind,75-79,27426,Female,7,0
2012,amind,75-79,27426,Female,8,0
2012,amind,75-79,27426,Female,9,0
2012,amind,75-79,27426,Female,10,0
2012,amind,80-84,17823,Female,1,0
2012,amind,80-84,17823,Female,2,0
2012,amind,80-84,17823,Female,3,0
2012,amind,80-84,17823,Female,4,0
2012,amind,80-84,17823,Female,5,0
2012,amind,80-84,17823,Female,6,0
2012,amind,80-84,17823,Female,7,0
2012,amind,80-84,17823,Female,8,0
2012,amind,80-84,17823,Female,9,0
2012,amind,80-84,17823,Female,10,0
2012,amind,85+,16478,Female,1,0
2012,amind,85+,16478,Female,2,0
2012,amind,85+,16478,Female,3,0
2012,amind,85+,16478,Female,4,0
2012,amind,85+,16478,Female,5,0
2012,amind,85+,16478,Female,6,0
2012,amind,85+,16478,Female,7,0
2012,amind,85+,16478,Female,8,0
2012,amind,85+,16478,Female,9,0
2012,amind,85+,16478,Female,10,0
2012,asian,0,117956,Male,1,0
2012,asian,0,117956,Male,2,0
2012,asian,0,117956,Male,3,0
2012,asian,0,117956,Male,4,0
2012,asian,0,117956,Male,5,0
2012,asian,0,117956,Male,6,0
2012,asian,0,117956,Male,7,0
2012,asian,0,117956,Male,8,0
2012,asian,0,117956,Male,9,0
2012,asian,0,117956,Male,10,0
2012,asian,1-4,490408,Male,1,0
2012,asian,1-4,490408,Male,2,0
2012,asian,1-4,490408,Male,3,0
2012,asian,1-4,490408,Male,4,0
2012,asian,1-4,490408,Male,5,0
2012,asian,1-4,490408,Male,6,0
2012,asian,1-4,490408,Male,7,0
2012,asian,1-4,490408,Male,8,0
2012,asian,1-4,490408,Male,9,0
2012,asian,1-4,490408,Male,10,0
2012,asian,5-9,619456,Male,1,0
2012,asian,5-9,619456,Male,2,0
2012,asian,5-9,619456,Male,3,0
2012,asian,5-9,619456,Male,4,0
2012,asian,5-9,619456,Male,5,0
2012,asian,5-9,619456,Male,6,0
2012,asian,5-9,619456,Male,7,0
2012,asian,5-9,619456,Male,8,0
2012,asian,5-9,619456,Male,9,0
2012,asian,5-9,619456,Male,10,0
2012,asian,10-14,586190,Male,1,1
2012,asian,10-14,586190,Male,2,1
2012,asian,10-14,586190,Male,3,1
2012,asian,10-14,586190,Male,4,1
2012,asian,10-14,586190,Male,5,1
2012,asian,10-14,586190,Male,6,1
2012,asian,10-14,586190,Male,7,1
2012,asian,10-14,586190,Male,8,1
2012,asian,10-14,586190,Male,9,1
2012,asian,10-14,586190,Male,10,1
2012,asian,15-19,607231,Male,1,1
2012,asian,15-19,607231,Male,2,1
2012,asian,15-19,607231,Male,3,1
2012,asian,15-19,607231,Male,4,1
2012,asian,15-19,607231,Male,5,1
2012,asian,15-19,607231,Male,6,1
2012,asian,15-19,607231,Male,7,1
2012,asian,15-19,607231,Male,8,1
2012,asian,15-19,607231,Male,9,1
2012,asian,15-19,607231,Male,10,1
2012,asian,20-24,725391,Male,1,6
2012,asian,20-24,725391,Male,2,5
2012,asian,20-24,725391,Male,3,6
2012,asian,20-24,725391,Male,4,5
2012,asian,20-24,725391,Male,5,5
2012,asian,20-24,725391,Male,6,6
2012,asian,20-24,725391,Male,7,6
2012,asian,20-24,725391,Male,8,5
2012,asian,20-24,725391,Male,9,5
2012,asian,20-24,725391,Male,10,6
2012,asian,25-29,740179,Male,1,9
2012,asian,25-29,740179,Male,2,6
2012,asian,25-29,740179,Male,3,7
2012,asian,25-29,740179,Male,4,7
2012,asian,25-29,740179,Male,5,7
2012,asian,25-29,740179,Male,6,6
2012,asian,25-29,740179,Male,7,6
2012,asian,25-29,740179,Male,8,7
2012,asian,25-29,740179,Male,9,6
2012,asian,25-29,740179,Male,10,6
2012,asian,30-34,723656,Male,1,2
2012,asian,30-34,723656,Male,2,3
2012,asian,30-34,723656,Male,3,2
2012,asian,30-34,723656,Male,4,2
2012,asian,30-34,723656,Male,5,2
2012,asian,30-34,723656,Male,6,2
2012,asian,30-34,723656,Male,7,2
2012,asian,30-34,723656,Male,8,2
2012,asian,30-34,723656,Male,9,2
2012,asian,30-34,723656,Male,10,2
2012,asian,35-39,706529,Male,1,2
2012,asian,35-39,706529,Male,2,1
2012,asian,35-39,706529,Male,3,1
2012,asian,35-39,706529,Male,4,1
2012,asian,35-39,706529,Male,5,2
2012,asian,35-39,706529,Male,6,1
2012,asian,35-39,706529,Male,7,2
2012,asian,35-39,706529,Male,8,1
2012,asian,35-39,706529,Male,9,2
2012,asian,35-39,706529,Male,10,1
2012,asian,40-44,677812,Male,1,3
2012,asian,40-44,677812,Male,2,3
2012,asian,40-44,677812,Male,3,4
2012,asian,40-44,677812,Male,4,3
2012,asian,40-44,677812,Male,5,3
2012,asian,40-44,677812,Male,6,3
2012,asian,40-44,677812,Male,7,3
2012,asian,40-44,677812,Male,8,3
2012,asian,40-44,677812,Male,9,3
2012,asian,40-44,677812,Male,10,3
2012,asian,45-49,596544,Male,1,0
2012,asian,45-49,596544,Male,2,0
2012,asian,45-49,596544,Male,3,0
2012,asian,45-49,596544,Male,4,1
2012,asian,45-49,596544,Male,5,1
2012,asian,45-49,596544,Male,6,0
2012,asian,45-49,596544,Male,7,0
2012,asian,45-49,596544,Male,8,0
2012,asian,45-49,596544,Male,9,0
2012,asian,45-49,596544,Male,10,0
2012,asian,50-54,537094,Male,1,0
2012,asian,50-54,537094,Male,2,0
2012,asian,50-54,537094,Male,3,0
2012,asian,50-54,537094,Male,4,0
2012,asian,50-54,537094,Male,5,0
2012,asian,50-54,537094,Male,6,1
2012,asian,50-54,537094,Male,7,0
2012,asian,50-54,537094,Male,8,1
2012,asian,50-54,537094,Male,9,0
2012,asian,50-54,537094,Male,10,0
2012,asian,55-59,468783,Male,1,0
2012,asian,55-59,468783,Male,2,0
2012,asian,55-59,468783,Male,3,0
2012,asian,55-59,468783,Male,4,0
2012,asian,55-59,468783,Male,5,0
2012,asian,55-59,468783,Male,6,0
2012,asian,55-59,468783,Male,7,0
2012,asian,55-59,468783,Male,8,0
2012,asian,55-59,468783,Male,9,1
2012,asian,55-59,468783,Male,10,0
2012,asian,60-64,381791,Male,1,0
2012,asian,60-64,381791,Male,2,0
2012,asian,60-64,381791,Male,3,0
2012,asian,60-64,381791,Male,4,1
2012,asian,60-64,381791,Male,5,0
2012,asian,60-64,381791,Male,6,0
2012,asian,60-64,381791,Male,7,0
2012,asian,60-64,381791,Male,8,0
2012,asian,60-64,381791,Male,9,0
2012,asian,60-64,381791,Male,10,0
2012,asian,65-69,273754,Male,1,0
2012,asian,65-69,273754,Male,2,0
2012,asian,65-69,273754,Male,3,0
2012,asian,65-69,273754,Male,4,0
2012,asian,65-69,273754,Male,5,0
2012,asian,65-69,273754,Male,6,0
2012,asian,65-69,273754,Male,7,0
2012,asian,65-69,273754,Male,8,0
2012,asian,65-69,273754,Male,9,0
2012,asian,65-69,273754,Male,10,0
2012,asian,70-74,197889,Male,1,0
2012,asian,70-74,197889,Male,2,0
2012,asian,70-74,197889,Male,3,0
2012,asian,70-74,197889,Male,4,0
2012,asian,70-74,197889,Male,5,0
2012,asian,70-74,197889,Male,6,0
2012,asian,70-74,197889,Male,7,0
2012,asian,70-74,197889,Male,8,0
2012,asian,70-74,197889,Male,9,0
2012,asian,70-74,197889,Male,10,0
2012,asian,75-79,133518,Male,1,0
2012,asian,75-79,133518,Male,2,0
2012,asian,75-79,133518,Male,3,0
2012,asian,75-79,133518,Male,4,0
2012,asian,75-79,133518,Male,5,0
2012,asian,75-79,133518,Male,6,0
2012,asian,75-79,133518,Male,7,0
2012,asian,75-79,133518,Male,8,0
2012,asian,75-79,133518,Male,9,0
2012,asian,75-79,133518,Male,10,0
2012,asian,80-84,82508,Male,1,0
2012,asian,80-84,82508,Male,2,0
2012,asian,80-84,82508,Male,3,0
2012,asian,80-84,82508,Male,4,0
2012,asian,80-84,82508,Male,5,0
2012,asian,80-84,82508,Male,6,0
2012,asian,80-84,82508,Male,7,0
2012,asian,80-84,82508,Male,8,0
2012,asian,80-84,82508,Male,9,0
2012,asian,80-84,82508,Male,10,0
2012,asian,85+,66703,Male,1,0
2012,asian,85+,66703,Male,2,0
2012,asian,85+,66703,Male,3,0
2012,asian,85+,66703,Male,4,0
2012,asian,85+,66703,Male,5,0
2012,asian,85+,66703,Male,6,0
2012,asian,85+,66703,Male,7,0
2012,asian,85+,66703,Male,8,0
2012,asian,85+,66703,Male,9,0
2012,asian,85+,66703,Male,10,0
2012,asian,0,111724,Female,1,0
2012,asian,0,111724,Female,2,0
2012,asian,0,111724,Female,3,0
2012,asian,0,111724,Female,4,0
2012,asian,0,111724,Female,5,0
2012,asian,0,111724,Female,6,0
2012,asian,0,111724,Female,7,0
2012,asian,0,111724,Female,8,0
2012,asian,0,111724,Female,9,0
2012,asian,0,111724,Female,10,0
2012,asian,1-4,470961,Female,1,0
2012,asian,1-4,470961,Female,2,0
2012,asian,1-4,470961,Female,3,0
2012,asian,1-4,470961,Female,4,0
2012,asian,1-4,470961,Female,5,0
2012,asian,1-4,470961,Female,6,0
2012,asian,1-4,470961,Female,7,0
2012,asian,1-4,470961,Female,8,0
2012,asian,1-4,470961,Female,9,0
2012,asian,1-4,470961,Female,10,0
2012,asian,5-9,609331,Female,1,0
2012,asian,5-9,609331,Female,2,0
2012,asian,5-9,609331,Female,3,0
2012,asian,5-9,609331,Female,4,0
2012,asian,5-9,609331,Female,5,0
2012,asian,5-9,609331,Female,6,0
2012,asian,5-9,609331,Female,7,0
2012,asian,5-9,609331,Female,8,0
2012,asian,5-9,609331,Female,9,0
2012,asian,5-9,609331,Female,10,0
2012,asian,10-14,576926,Female,1,1
2012,asian,10-14,576926,Female,2,1
2012,asian,10-14,576926,Female,3,1
2012,asian,10-14,576926,Female,4,1
2012,asian,10-14,576926,Female,5,1
2012,asian,10-14,576926,Female,6,1
2012,asian,10-14,576926,Female,7,1
2012,asian,10-14,576926,Female,8,1
2012,asian,10-14,576926,Female,9,1
2012,asian,10-14,576926,Female,10,1
2012,asian,15-19,584954,Female,1,0
2012,asian,15-19,584954,Female,2,0
2012,asian,15-19,584954,Female,3,0
2012,asian,15-19,584954,Female,4,0
2012,asian,15-19,584954,Female,5,0
2012,asian,15-19,584954,Female,6,0
2012,asian,15-19,584954,Female,7,0
2012,asian,15-19,584954,Female,8,0
2012,asian,15-19,584954,Female,9,0
2012,asian,15-19,584954,Female,10,0
2012,asian,20-24,704395,Female,1,1
2012,asian,20-24,704395,Female,2,1
2012,asian,20-24,704395,Female,3,1
2012,asian,20-24,704395,Female,4,1
2012,asian,20-24,704395,Female,5,1
2012,asian,20-24,704395,Female,6,1
2012,asian,20-24,704395,Female,7,1
2012,asian,20-24,704395,Female,8,1
2012,asian,20-24,704395,Female,9,1
2012,asian,20-24,704395,Female,10,1
2012,asian,25-29,783164,Female,1,2
2012,asian,25-29,783164,Female,2,1
2012,asian,25-29,783164,Female,3,1
2012,asian,25-29,783164,Female,4,1
2012,asian,25-29,783164,Female,5,2
2012,asian,25-29,783164,Female,6,1
2012,asian,25-29,783164,Female,7,1
2012,asian,25-29,783164,Female,8,1
2012,asian,25-29,783164,Female,9,1
2012,asian,25-29,783164,Female,10,1
2012,asian,30-34,812367,Female,1,0
2012,asian,30-34,812367,Female,2,0
2012,asian,30-34,812367,Female,3,0
2012,asian,30-34,812367,Female,4,0
2012,asian,30-34,812367,Female,5,0
2012,asian,30-34,812367,Female,6,0
2012,asian,30-34,812367,Female,7,0
2012,asian,30-34,812367,Female,8,0
2012,asian,30-34,812367,Female,9,0
2012,asian,30-34,812367,Female,10,0
2012,asian,35-39,790264,Female,1,0
2012,asian,35-39,790264,Female,2,0
2012,asian,35-39,790264,Female,3,0
2012,asian,35-39,790264,Female,4,1
2012,asian,35-39,790264,Female,5,0
2012,asian,35-39,790264,Female,6,0
2012,asian,35-39,790264,Female,7,1
2012,asian,35-39,790264,Female,8,0
2012,asian,35-39,790264,Female,9,0
2012,asian,35-39,790264,Female,10,1
2012,asian,40-44,763429,Female,1,1
2012,asian,40-44,763429,Female,2,1
2012,asian,40-44,763429,Female,3,1
2012,asian,40-44,763429,Female,4,1
2012,asian,40-44,763429,Female,5,1
2012,asian,40-44,763429,Female,6,1
2012,asian,40-44,763429,Female,7,1
2012,asian,40-44,763429,Female,8,1
2012,asian,40-44,763429,Female,9,1
2012,asian,40-44,763429,Female,10,1
2012,asian,45-49,669363,Female,1,0
2012,asian,45-49,669363,Female,2,0
2012,asian,45-49,669363,Female,3,0
2012,asian,45-49,669363,Female,4,0
2012,asian,45-49,669363,Female,5,0
2012,asian,45-49,669363,Female,6,0
2012,asian,45-49,669363,Female,7,0
2012,asian,45-49,669363,Female,8,0
2012,asian,45-49,669363,Female,9,0
2012,asian,45-49,669363,Female,10,0
2012,asian,50-54,614522,Female,1,0
2012,asian,50-54,614522,Female,2,0
2012,asian,50-54,614522,Female,3,0
2012,asian,50-54,614522,Female,4,0
2012,asian,50-54,614522,Female,5,0
2012,asian,50-54,614522,Female,6,0
2012,asian,50-54,614522,Female,7,0
2012,asian,50-54,614522,Female,8,0
2012,asian,50-54,614522,Female,9,0
2012,asian,50-54,614522,Female,10,0
2012,asian,55-59,558061,Female,1,0
2012,asian,55-59,558061,Female,2,0
2012,asian,55-59,558061,Female,3,0
2012,asian,55-59,558061,Female,4,0
2012,asian,55-59,558061,Female,5,0
2012,asian,55-59,558061,Female,6,0
2012,asian,55-59,558061,Female,7,0
2012,asian,55-59,558061,Female,8,0
2012,asian,55-59,558061,Female,9,0
2012,asian,55-59,558061,Female,10,0
2012,asian,60-64,469435,Female,1,0
2012,asian,60-64,469435,Female,2,0
2012,asian,60-64,469435,Female,3,0
2012,asian,60-64,469435,Female,4,0
2012,asian,60-64,469435,Female,5,0
2012,asian,60-64,469435,Female,6,0
2012,asian,60-64,469435,Female,7,0
2012,asian,60-64,469435,Female,8,0
2012,asian,60-64,469435,Female,9,0
2012,asian,60-64,469435,Female,10,0
2012,asian,65-69,332209,Female,1,0
2012,asian,65-69,332209,Female,2,0
2012,asian,65-69,332209,Female,3,0
2012,asian,65-69,332209,Female,4,0
2012,asian,65-69,332209,Female,5,0
2012,asian,65-69,332209,Female,6,0
2012,asian,65-69,332209,Female,7,0
2012,asian,65-69,332209,Female,8,0
2012,asian,65-69,332209,Female,9,0
2012,asian,65-69,332209,Female,10,0
2012,asian,70-74,239837,Female,1,0
2012,asian,70-74,239837,Female,2,0
2012,asian,70-74,239837,Female,3,0
2012,asian,70-74,239837,Female,4,0
2012,asian,70-74,239837,Female,5,0
2012,asian,70-74,239837,Female,6,0
2012,asian,70-74,239837,Female,7,0
2012,asian,70-74,239837,Female,8,0
2012,asian,70-74,239837,Female,9,0
2012,asian,70-74,239837,Female,10,0
2012,asian,75-79,174495,Female,1,0
2012,asian,75-79,174495,Female,2,0
2012,asian,75-79,174495,Female,3,0
2012,asian,75-79,174495,Female,4,0
2012,asian,75-79,174495,Female,5,0
2012,asian,75-79,174495,Female,6,0
2012,asian,75-79,174495,Female,7,0
2012,asian,75-79,174495,Female,8,0
2012,asian,75-79,174495,Female,9,0
2012,asian,75-79,174495,Female,10,0
2012,asian,80-84,124383,Female,1,0
2012,asian,80-84,124383,Female,2,0
2012,asian,80-84,124383,Female,3,0
2012,asian,80-84,124383,Female,4,0
2012,asian,80-84,124383,Female,5,0
2012,asian,80-84,124383,Female,6,0
2012,asian,80-84,124383,Female,7,0
2012,asian,80-84,124383,Female,8,0
2012,asian,80-84,124383,Female,9,0
2012,asian,80-84,124383,Female,10,0
2012,asian,85+,114994,Female,1,0
2012,asian,85+,114994,Female,2,0
2012,asian,85+,114994,Female,3,0
2012,asian,85+,114994,Female,4,0
2012,asian,85+,114994,Female,5,0
2012,asian,85+,114994,Female,6,0
2012,asian,85+,114994,Female,7,0
2012,asian,85+,114994,Female,8,0
2012,asian,85+,114994,Female,9,0
2012,asian,85+,114994,Female,10,0
2012,black,0,341277,Male,1,0
2012,black,0,341277,Male,2,0
2012,black,0,341277,Male,3,0
2012,black,0,341277,Male,4,0
2012,black,0,341277,Male,5,0
2012,black,0,341277,Male,6,0
2012,black,0,341277,Male,7,0
2012,black,0,341277,Male,8,0
2012,black,0,341277,Male,9,0
2012,black,0,341277,Male,10,0
2012,black,1-4,1384517,Male,1,2
2012,black,1-4,1384517,Male,2,2
2012,black,1-4,1384517,Male,3,1
2012,black,1-4,1384517,Male,4,2
2012,black,1-4,1384517,Male,5,1
2012,black,1-4,1384517,Male,6,2
2012,black,1-4,1384517,Male,7,2
2012,black,1-4,1384517,Male,8,1
2012,black,1-4,1384517,Male,9,3
2012,black,1-4,1384517,Male,10,2
2012,black,5-9,1700506,Male,1,0
2012,black,5-9,1700506,Male,2,0
2012,black,5-9,1700506,Male,3,0
2012,black,5-9,1700506,Male,4,0
2012,black,5-9,1700506,Male,5,0
2012,black,5-9,1700506,Male,6,0
2012,black,5-9,1700506,Male,7,0
2012,black,5-9,1700506,Male,8,0
2012,black,5-9,1700506,Male,9,0
2012,black,5-9,1700506,Male,10,0
2012,black,10-14,1732001,Male,1,5
2012,black,10-14,1732001,Male,2,5
2012,black,10-14,1732001,Male,3,5
2012,black,10-14,1732001,Male,4,5
2012,black,10-14,1732001,Male,5,5
2012,black,10-14,1732001,Male,6,6
2012,black,10-14,1732001,Male,7,5
2012,black,10-14,1732001,Male,8,5
2012,black,10-14,1732001,Male,9,5
2012,black,10-14,1732001,Male,10,5
2012,black,15-19,1829172,Male,1,57
2012,black,15-19,1829172,Male,2,57
2012,black,15-19,1829172,Male,3,56
2012,black,15-19,1829172,Male,4,56
2012,black,15-19,1829172,Male,5,53
2012,black,15-19,1829172,Male,6,57
2012,black,15-19,1829172,Male,7,54
2012,black,15-19,1829172,Male,8,54
2012,black,15-19,1829172,Male,9,56
2012,black,15-19,1829172,Male,10,56
2012,black,20-24,1873092,Male,1,87
2012,black,20-24,1873092,Male,2,83
2012,black,20-24,1873092,Male,3,82
2012,black,20-24,1873092,Male,4,81
2012,black,20-24,1873092,Male,5,84
2012,black,20-24,1873092,Male,6,85
2012,black,20-24,1873092,Male,7,84
2012,black,20-24,1873092,Male,8,82
2012,black,20-24,1873092,Male,9,86
2012,black,20-24,1873092,Male,10,80
2012,black,25-29,1522044,Male,1,75
2012,black,25-29,1522044,Male,2,78
2012,black,25-29,1522044,Male,3,80
2012,black,25-29,1522044,Male,4,78
2012,black,25-29,1522044,Male,5,81
2012,black,25-29,1522044,Male,6,77
2012,black,25-29,1522044,Male,7,78
2012,black,25-29,1522044,Male,8,78
2012,black,25-29,1522044,Male,9,77
2012,black,25-29,1522044,Male,10,80
2012,black,30-34,1430022,Male,1,54
2012,black,30-34,1430022,Male,2,54
2012,black,30-34,1430022,Male,3,54
2012,black,30-34,1430022,Male,4,53
2012,black,30-34,1430022,Male,5,55
2012,black,30-34,1430022,Male,6,55
2012,black,30-34,1430022,Male,7,52
2012,black,30-34,1430022,Male,8,58
2012,black,30-34,1430022,Male,9,52
2012,black,30-34,1430022,Male,10,52
2012,black,35-39,1283803,Male,1,48
2012,black,35-39,1283803,Male,2,47
2012,black,35-39,1283803,Male,3,47
2012,black,35-39,1283803,Male,4,46
2012,black,35-39,1283803,Male,5,49
2012,black,35-39,1283803,Male,6,48
2012,black,35-39,1283803,Male,7,50
2012,black,35-39,1283803,Male,8,51
2012,black,35-39,1283803,Male,9,45
2012,black,35-39,1283803,Male,10,46
2012,black,40-44,1342884,Male,1,32
2012,black,40-44,1342884,Male,2,34
2012,black,40-44,1342884,Male,3,29
2012,black,40-44,1342884,Male,4,31
2012,black,40-44,1342884,Male,5,34
2012,black,40-44,1342884,Male,6,33
2012,black,40-44,1342884,Male,7,30
2012,black,40-44,1342884,Male,8,32
2012,black,40-44,1342884,Male,9,28
2012,black,40-44,1342884,Male,10,30
2012,black,45-49,1364346,Male,1,28
2012,black,45-49,1364346,Male,2,23
2012,black,45-49,1364346,Male,3,24
2012,black,45-49,1364346,Male,4,27
2012,black,45-49,1364346,Male,5,26
2012,black,45-49,1364346,Male,6,27
2012,black,45-49,1364346,Male,7,24
2012,black,45-49,1364346,Male,8,22
2012,black,45-49,1364346,Male,9,26
2012,black,45-49,1364346,Male,10,27
2012,black,50-54,1346494,Male,1,26
2012,black,50-54,1346494,Male,2,27
2012,black,50-54,1346494,Male,3,22
2012,black,50-54,1346494,Male,4,25
2012,black,50-54,1346494,Male,5,25
2012,black,50-54,1346494,Male,6,22
2012,black,50-54,1346494,Male,7,23
2012,black,50-54,1346494,Male,8,23
2012,black,50-54,1346494,Male,9,25
2012,black,50-54,1346494,Male,10,26
2012,black,55-59,1146180,Male,1,7
2012,black,55-59,1146180,Male,2,5
2012,black,55-59,1146180,Male,3,5
2012,black,55-59,1146180,Male,4,6
2012,black,55-59,1146180,Male,5,6
2012,black,55-59,1146180,Male,6,10
2012,black,55-59,1146180,Male,7,5
2012,black,55-59,1146180,Male,8,6
2012,black,55-59,1146180,Male,9,5
2012,black,55-59,1146180,Male,10,5
2012,black,60-64,876827,Male,1,5
2012,black,60-64,876827,Male,2,6
2012,black,60-64,876827,Male,3,5
2012,black,60-64,876827,Male,4,5
2012,black,60-64,876827,Male,5,5
2012,black,60-64,876827,Male,6,4
2012,black,60-64,876827,Male,7,5
2012,black,60-64,876827,Male,8,4
2012,black,60-64,876827,Male,9,5
2012,black,60-64,876827,Male,10,4
2012,black,65-69,585175,Male,1,2
2012,black,65-69,585175,Male,2,1
2012,black,65-69,585175,Male,3,0
2012,black,65-69,585175,Male,4,0
2012,black,65-69,585175,Male,5,0
2012,black,65-69,585175,Male,6,1
2012,black,65-69,585175,Male,7,0
2012,black,65-69,585175,Male,8,1
2012,black,65-69,585175,Male,9,2
2012,black,65-69,585175,Male,10,1
2012,black,70-74,394850,Male,1,1
2012,black,70-74,394850,Male,2,1
2012,black,70-74,394850,Male,3,1
2012,black,70-74,394850,Male,4,1
2012,black,70-74,394850,Male,5,1
2012,black,70-74,394850,Male,6,1
2012,black,70-74,394850,Male,7,1
2012,black,70-74,394850,Male,8,1
2012,black,70-74,394850,Male,9,2
2012,black,70-74,394850,Male,10,1
2012,black,75-79,266072,Male,1,1
2012,black,75-79,266072,Male,2,1
2012,black,75-79,266072,Male,3,1
2012,black,75-79,266072,Male,4,1
2012,black,75-79,266072,Male,5,1
2012,black,75-79,266072,Male,6,1
2012,black,75-79,266072,Male,7,1
2012,black,75-79,266072,Male,8,1
2012,black,75-79,266072,Male,9,1
2012,black,75-79,266072,Male,10,1
2012,black,80-84,159376,Male,1,0
2012,black,80-84,159376,Male,2,0
2012,black,80-84,159376,Male,3,0
2012,black,80-84,159376,Male,4,0
2012,black,80-84,159376,Male,5,1
2012,black,80-84,159376,Male,6,0
2012,black,80-84,159376,Male,7,0
2012,black,80-84,159376,Male,8,0
2012,black,80-84,159376,Male,9,0
2012,black,80-84,159376,Male,10,0
2012,black,85+,124955,Male,1,0
2012,black,85+,124955,Male,2,0
2012,black,85+,124955,Male,3,0
2012,black,85+,124955,Male,4,0
2012,black,85+,124955,Male,5,0
2012,black,85+,124955,Male,6,0
2012,black,85+,124955,Male,7,1
2012,black,85+,124955,Male,8,0
2012,black,85+,124955,Male,9,0
2012,black,85+,124955,Male,10,0
2012,black,0,328481,Female,1,0
2012,black,0,328481,Female,2,0
2012,black,0,328481,Female,3,0
2012,black,0,328481,Female,4,0
2012,black,0,328481,Female,5,0
2012,black,0,328481,Female,6,0
2012,black,0,328481,Female,7,0
2012,black,0,328481,Female,8,0
2012,black,0,328481,Female,9,0
2012,black,0,328481,Female,10,0
2012,black,1-4,1339245,Female,1,0
2012,black,1-4,1339245,Female,2,0
2012,black,1-4,1339245,Female,3,0
2012,black,1-4,1339245,Female,4,0
2012,black,1-4,1339245,Female,5,0
2012,black,1-4,1339245,Female,6,0
2012,black,1-4,1339245,Female,7,0
2012,black,1-4,1339245,Female,8,0
2012,black,1-4,1339245,Female,9,0
2012,black,1-4,1339245,Female,10,0
2012,black,5-9,1644692,Female,1,1
2012,black,5-9,1644692,Female,2,1
2012,black,5-9,1644692,Female,3,1
